catalognumberint,guid,subspecies,collectors,state_prov,county,spec_locality,collectornumber,verbatim_date,parts,sex,total length,tail length,hind foot with claw,ear,ear from notch,ear from crown,unit,weight,units,reproductive data,testes L,testes W,emb count,embs L,embs R,emb CR,scars,unformatted measurements,"tag checked? (or no tag available), initial here",Day,Month,Year,catalog checked? (or no catalog available),REVIEW NEEDED
15442,MVZ:Mamm:15442,Reithrodontomys megalotis megalotis,Walter P. Taylor,California,Inyo County,"Carroll Creek, Sierra Nevada",Walter P. Taylor 5316,9 Sep 1911,"skin, study; skull",female,141,77.5,18,12,,,,,,ad. teats 2 pr. I 1 pr. P,,,,,,,,,TA,11,September,2024,,
15443,MVZ:Mamm:15443,Reithrodontomys megalotis megalotis,Walter P. Taylor,California,Inyo County,"Carroll Creek, Sierra Nevada",Walter P. Taylor 5317,9 Sep 1911,"skin, study; skull",male,149,76,19,13.5,,,,,,ad testes large,,,,,,,,,TA,11,September,2024,,
15444,MVZ:Mamm:15444,Reithrodontomys megalotis megalotis,Walter P. Taylor,California,Inyo County,"Carroll Creek, Sierra Nevada",Walter P. Taylor 5326,10 Sep 1911,"skin, study; skull",female,154,82,17,13,,,,,,not recorded,,,,,,,,,TA,11,September,2024,,
15445,MVZ:Mamm:15445,Reithrodontomys megalotis megalotis,Walter P. Taylor,California,Inyo County,"Carroll Creek, Sierra Nevada",Walter P. Taylor 5327,10 Sep 1911,"skin, study; skull",female,139,71.5,17,12.5,,,,,,2 pr. abdm. 1 pr. pect. mammae,,,,,,,,,TA,11,September,2024,,
15446,MVZ:Mamm:15446,Reithrodontomys megalotis megalotis,Walter P. Taylor,California,Inyo County,"Carroll Creek, Sierra Nevada",Walter P. Taylor 5346,12 Sep 1911,"skin, study; skull",male,135,68,17,10,,,,,,not recorded,,,,,,,,,TA,11,September,2024,,
15447,MVZ:Mamm:15447,Reithrodontomys megalotis megalotis,Walter P. Taylor,California,Inyo County,"Carroll Creek, Sierra Nevada",Walter P. Taylor 5347,12 Sep 1911,"skin, study; skull",female,148,74,17,,,,,,,not recorded,,,,,,,,,TA,11,September,2024,,
15448,MVZ:Mamm:15448,Reithrodontomys megalotis megalotis,Walter P. Taylor,California,Inyo County,"Carroll Creek, Sierra Nevada",Walter P. Taylor 5348,12 Sep 1911,"skin, study; skull",male,147,79,17,14,,,,,,testes large,,,,,,,,,TA,11,September,2024,,
15449,MVZ:Mamm:15449,Reithrodontomys megalotis megalotis,Walter P. Taylor,California,Inyo County,"Carroll Creek, Sierra Nevada",Walter P. Taylor 5359,13 Sep 1911,"skin, study; skull",male,138,73.5,17,13.5,,,,,,testes large,,,,,,,,,TA,11,September,2024,,
15450,MVZ:Mamm:15450,Reithrodontomys megalotis megalotis,Walter P. Taylor,California,Inyo County,"Carroll Creek, Sierra Nevada",Walter P. Taylor 5360,13 Sep 1911,"skin, study; skull",male,136,71,18.5,15,,,,,,testes large,,,,,,,,,TA,11,September,2024,,
232450,MVZ:Mamm:232450,Reithrodontomys megalotis megalotis,Christopher J. Conroy,California,Inyo County,Darwin Springs,Christopher J. Conroy 3119,24 Oct 2015,"carcass (ethanol, 70%; formalin-fixed); skin; skull; tissue (frozen)",female,135,67,15,,13,,,8,,not recorded,,,,,,,,,TA,11,September,2024,,
77687,MVZ:Mamm:77687,Reithrodontomys megalotis megalotis,Annie M. Alexander,California,Inyo County,Deep Springs Lake,Annie M. Alexander 3152,9 Dec 1936,"skin, study; skull",male,121,56,16.5,10,,,,8.5,,not recorded,,,,,,,,,TA,11,September,2024,,
77688,MVZ:Mamm:77688,Reithrodontomys megalotis megalotis,Annie M. Alexander,California,Inyo County,Deep Springs Lake,Annie M. Alexander 3158,10 Dec 1936,"skin, study; skull",male,128,62,17,10,,,,8.1,,not recorded,,,,,,,,,TA,11,September,2024,,
99106,MVZ:Mamm:99106,Reithrodontomys megalotis megalotis,Donald F. Hoffmeister,California,Inyo County,"E base Waucoba Mtn., Inyo Mts., Death Valley Natonal Park",Donald F. Hoffmeister 780,11 Jun 1942,"skin, study; skull",male,135,66,17,13,,,,8.9,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
99107,MVZ:Mamm:99107,Reithrodontomys megalotis megalotis,Frank A. Pitelka,California,Inyo County,"E base Waucoba Mtn., Inyo Mts., Death Valley Natonal Park",Frank A. Pitelka 341,11 Jun 1942,"skin, study; skull",female,129,71,18,13,,,,8.9,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
99108,MVZ:Mamm:99108,Reithrodontomys megalotis megalotis,Frank A. Pitelka,California,Inyo County,"E base Waucoba Mtn., Inyo Mts., Death Valley Natonal Park",Frank A. Pitelka 342,11 Jun 1942,"skin, study; skull",male,124,61,16,10,,,,7.2,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
99109,MVZ:Mamm:99109,Reithrodontomys megalotis megalotis,Frank A. Pitelka,California,Inyo County,"E base Waucoba Mtn., Inyo Mts., Death Valley Natonal Park",Frank A. Pitelka 344,11 Jun 1942,"skin, study; skull",male,118,57,16,13,,,,7.2,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
99110,MVZ:Mamm:99110,Reithrodontomys megalotis megalotis,Donald F. Hoffmeister,California,Inyo County,"E base Waucoba Mtn., Inyo Mts., Death Valley Natonal Park",Donald F. Hoffmeister 805,13 Jun 1942,"skin, study; skull",male,134,61,17,14,,,,9.8,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
99111,MVZ:Mamm:99111,Reithrodontomys megalotis megalotis,Donald F. Hoffmeister,California,Inyo County,"E base Waucoba Mtn., Inyo Mts., Death Valley Natonal Park",Donald F. Hoffmeister 806,13 Jun 1942,"skin, study; skull",female,147,65,18,14,,,,15.4,g,no embs; lactating,,,0,,,,,,LW,13,Sept,2024,,
25962,MVZ:Mamm:25962,Reithrodontomys megalotis megalotis,Joseph Scattergood Dixon,California,Inyo County,"Eagle Borax Works, Death Valley, Death Valley National Park",Joseph Scattergood Dixon 5894,5 May 1917,"skin, study; skull",female,137,60,17,12,,,,10.5,,3 E.,,,3,,,,,,TA,11,September,2024,,
25963,MVZ:Mamm:25963,Reithrodontomys megalotis megalotis,Joseph Scattergood Dixon,California,Inyo County,"Eagle Borax Works, Death Valley, Death Valley National Park",Joseph Scattergood Dixon 5895,5 May 1917,"skin, study; skull",male,149,75,18,12,,,,11.2,,not recorded,,,,,,,,,TA,11,September,2024,,
25964,MVZ:Mamm:25964,Reithrodontomys megalotis megalotis,Joseph Scattergood Dixon,California,Inyo County,"Eagle Borax Works, Death Valley, Death Valley National Park",Joseph Scattergood Dixon 5896,5 May 1917,"skin, study; skull",male,145,72,18,12,,,,10.5,,not recorded,,,,,,,,,TA,11,September,2024,,
25965,MVZ:Mamm:25965,Reithrodontomys megalotis megalotis,Joseph Scattergood Dixon,California,Inyo County,"Eagle Borax Works, Death Valley, Death Valley National Park",Joseph Scattergood Dixon 5897,5 May 1917,"skin, study; skull",male,135,64,17,12,,,,9.7,,not recorded,,,,,,,,,TA,11,September,2024,,
25966,MVZ:Mamm:25966,Reithrodontomys megalotis megalotis,Joseph Scattergood Dixon,California,Inyo County,"Eagle Borax Works, Death Valley, Death Valley National Park",Joseph Scattergood Dixon 5901,5 May 1917,"skin, study; skull",male,152,75,18,14,,,,11,,not recorded,,,,,,,,,TA,11,September,2024,,
31363,MVZ:Mamm:31363,Reithrodontomys megalotis megalotis,Joseph Grinnell,California,Inyo County,"Furnace Creek Ranch, Death Valley, Death Valley National Park",Joseph Grinnell 5113,6 Apr 1920,"skin, study; skull",male,148,74,17,12,,,,11,,not recorded,,,,,,,,,TA,11,September,2024,,
31364,MVZ:Mamm:31364,Reithrodontomys megalotis megalotis,"Joseph Grinnell, Francis B. Sumner",California,Inyo County,"Furnace Creek Ranch, Death Valley, Death Valley National Park",5114,7 Apr 1920,"skin, study; skull",female,151,78,17,12,,,,10.2,,< 5 emb.,,,< 5,,,,,,TA,11,September,2024,,
31365,MVZ:Mamm:31365,Reithrodontomys megalotis megalotis,"Joseph Grinnell, Francis B. Sumner",California,Inyo County,"Furnace Creek Ranch, Death Valley, Death Valley National Park",5173,13 Apr 1920,"skin, study; skull",male,148,76,17.5,12,,,,10.2,,not recorded,,,,,,,,,TA,11,September,2024,,
31528,MVZ:Mamm:31528,Reithrodontomys megalotis megalotis,"Francis B. Sumner, Joseph Grinnell",California,Inyo County,"Furnace Creek Ranch, Death Valley, Death Valley National Park",5096,15 Apr 1920,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
31529,MVZ:Mamm:31529,Reithrodontomys megalotis megalotis,"Francis B. Sumner, Joseph Grinnell",California,Inyo County,"Furnace Creek Ranch, Death Valley, Death Valley National Park","5096, 5097",15 Apr 1920,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
31530,MVZ:Mamm:31530,Reithrodontomys megalotis megalotis,"Francis B. Sumner, Joseph Grinnell",California,Inyo County,"Furnace Creek Ranch, Death Valley, Death Valley National Park","5096, 5098",15 Apr 1920,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
31531,MVZ:Mamm:31531,Reithrodontomys megalotis megalotis,"Francis B. Sumner, Joseph Grinnell",California,Inyo County,"Furnace Creek Ranch, Death Valley, Death Valley National Park","5096, 5146",10 Apr 1920,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
31532,MVZ:Mamm:31532,Reithrodontomys megalotis megalotis,"Francis B. Sumner, Joseph Grinnell",California,Inyo County,"Furnace Creek Ranch, Death Valley, Death Valley National Park","5096, 5147",10 Apr 1920,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
31533,MVZ:Mamm:31533,Reithrodontomys megalotis megalotis,"Francis B. Sumner, Joseph Grinnell",California,Inyo County,"Furnace Creek Ranch, Death Valley, Death Valley National Park","5096, 5148",10 Apr 1920,whole organism (ethanol),male,,,,,,,,,,,,,,,,,,,,,,,,
238059,MVZ:Mamm:238059,Reithrodontomys megalotis megalotis,James L. Patton,California,Inyo County,"Furnace Creek, Death Valley, Death Valley National Park",James L. Patton 28159,2018-03-24,"skin, study; skull; tissue (ethanol, 95%; RNAlater)",female,154,81,17,,15,,,11,,uteri enlarged,,,,,,,,,TA,11,September,2024,,
17351,MVZ:Mamm:17351,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 88,28 Jun 1912,"skin, study; skull",male,139,74,28,14,,,,not recorded,,not recorded,,,,,,,,,TA,11,September,2024,,check tag
17352,MVZ:Mamm:17352,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 89,28 Jun 1912,"skin, study; skull",female,147,76,18,12,,,,,,,,,,,,,,,,,,,,
17353,MVZ:Mamm:17353,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 101,29 Jun 1912,"skin, study; skull",male,150,82,18,12,,,,,,,,,,,,,,,,,,,,
17354,MVZ:Mamm:17354,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 102,29 Jun 1912,"skin, study; skull",male,140,75,18,12,,,,,,,,,,,,,,,,,,,,
17355,MVZ:Mamm:17355,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 103,29 Jun 1912,"skin, study; skull",male,138,69,17,13,,,,,,,,,,,,,,,,,,,,
17356,MVZ:Mamm:17356,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 114,30 Jun 1912,"skin, study; skull",male,145,74,17,13,,,,,,,,,,,,,,,,,,,,
17357,MVZ:Mamm:17357,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 115,30 Jun 1912,"skin, study; skull",male,147,74,17,12,,,,,,,,,,,,,,,,,,,,
17358,MVZ:Mamm:17358,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 116,30 Jun 1912,"skin, study; skull",male,141,72,18,11,,,,,,,,,,,,,,,,,,,,
17359,MVZ:Mamm:17359,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 134,2 Jul 1912,"skin, study; skull",male,147,78,17,9,,,,,,,,,,,,,,,,,,,,
17360,MVZ:Mamm:17360,Reithrodontomys megalotis megalotis,"Charles D. Holliger, Harry S. Swarth",California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",135,2 Jul 1912,"skin, study; skull",female,147,75,17,10,,,,,,,,,,,,,,,,,,,,
17361,MVZ:Mamm:17361,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 136,2 Jul 1912,"skin, study; skull",female,143,74,18,10,,,,,,,,,,,,,,,,,,,,
17362,MVZ:Mamm:17362,Reithrodontomys megalotis megalotis,Charles D. Holliger,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Charles D. Holliger 137,2 Jul 1912,"skin, study; skull",female,136,69,17,10,,,,,,,,,,,,,,,,,,,,
17363,MVZ:Mamm:17363,Reithrodontomys megalotis megalotis,"N. B. Stern, Charles D. Holliger",California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",963,28 Jun 1912,"skin, study; skull",male,154,73,18,14,,,,,,,,,,,,,,,,,,,,
17364,MVZ:Mamm:17364,Reithrodontomys megalotis megalotis,"N. B. Stern, Charles D. Holliger",California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",964,28 Jun 1912,"skin, study; skull",male,135,67,17,12,,,,,,,,,,,,,,,,,,,,
17365,MVZ:Mamm:17365,Reithrodontomys megalotis megalotis,"N. B. Stern, Charles D. Holliger",California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",965,28 Jun 1912,"skin, study; skull",male,135,62,15,11,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17366,MVZ:Mamm:17366,Reithrodontomys megalotis megalotis,"N. B. Stern, Charles D. Holliger",California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",966,28 Jun 1912,"skin, study; skull",female,145,66,17,11,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17367,MVZ:Mamm:17367,Reithrodontomys megalotis megalotis,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 987,1 Jul 1912,"skin, study; skull",male,150,84,18,8,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17368,MVZ:Mamm:17368,Reithrodontomys megalotis megalotis,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 988,1 Jul 1912,"skin, study; skull",male,149,80,19,10,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17369,MVZ:Mamm:17369,Reithrodontomys megalotis megalotis,"N. B. Stern, Charles D. Holliger",California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",989,1 Jul 1912,"skin, study; skull",female,134,60,16,11,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17370,MVZ:Mamm:17370,Reithrodontomys megalotis megalotis,"N. B. Stern, Harry S. Swarth",California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",998,2 Jul 1912,"skin, study; skull",male,134,70,17,10,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17371,MVZ:Mamm:17371,Reithrodontomys megalotis megalotis,Harry S. Swarth,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Harry S. Swarth 9924,29 Jun 1912,"skin, study; skull",male,142,72,18,11,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
77699,MVZ:Mamm:77699,Reithrodontomys megalotis megalotis,Louise Kellogg,California,Inyo County,"Hunter Canyon Spring, Saline Valley",Louise Kellogg 3199,29 Dec 1936,"skin, study; skull",male,136,71,18,12,,,,9.8,,not recorded,,,,,,,,,TA,11,September,2024,,
25988,MVZ:Mamm:25988,Reithrodontomys megalotis megalotis,Joseph Scattergood Dixon,California,Inyo County,"Hunter Spring, 3 mi NE Jackass Spring, Panamint Mts., Death Valley National Park, Death Valley National Park",Joseph Scattergood Dixon 6268,25 Jun 1917,"skin, study; skull",female,139,64,16,13,,,,12.1,,5 E.,,,5,,,,,,TA,11,September,2024,,
26010,MVZ:Mamm:26010,Reithrodontomys megalotis megalotis,"Joseph Scattergood Dixon, Joseph Grinnell",California,Inyo County,"Hunter Spring, 3 mi NE Jackass Spring, Panamint Mts., Death Valley National Park, Death Valley National Park",6451,2 Oct 1917,"skin, study; skull",male,112,50,17,11,,,,7.1,,im.,,,,,,,,,TA,11,September,2024,,
219514,MVZ:Mamm:219514,Reithrodontomys megalotis megalotis,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23244,4 May 2007,"tissue (ethanol, 95%); whole organism (ethanol, 70%; formalin-fixed)",male,143,73,18,,15,,,10,,scrotal,,,,,,,,,,,,,,
219515,MVZ:Mamm:219515,Reithrodontomys megalotis megalotis,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23245,4 May 2007,"tissue (ethanol, 95%); whole organism (ethanol, 70%; formalin-fixed)",male,157,82,19,,16,,,10,,scrotal,,,,,,,,,,,,,,
219516,MVZ:Mamm:219516,Reithrodontomys megalotis megalotis,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23267,6 May 2007,"skin, study; skull; tissue (ethanol, 95%)",female,145,75,18,,15,,,10,,"emb 1R-1L, swellings = 3 mm",,,,,,,,,TA,11,September,2024,,
17312,MVZ:Mamm:17312,Reithrodontomys megalotis megalotis,H. A. Carr,California,Inyo County,Keeler,H. A. Carr 804,24 Apr 1912,"skin, study; skull",male,140,72,17,not recorded,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17313,MVZ:Mamm:17313,Reithrodontomys megalotis megalotis,H. A. Carr,California,Inyo County,Keeler,H. A. Carr 826,26 Apr 1912,"skin, study; skull",male,126,60,17,12,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17314,MVZ:Mamm:17314,Reithrodontomys megalotis megalotis,H. A. Carr,California,Inyo County,Keeler,H. A. Carr 827,26 Apr 1912,"skin, study; skull",male,132,67,16.5,12,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17315,MVZ:Mamm:17315,Reithrodontomys megalotis megalotis,H. A. Carr,California,Inyo County,Keeler,H. A. Carr 875,1 May 1912,"skin, study; skull",female,146,72,17,12,,,,not recorded,,4 small emb,,,4,,,,,,LW,13,Sept,2024,,
17316,MVZ:Mamm:17316,Reithrodontomys megalotis megalotis,Harry S. Swarth,California,Inyo County,Keeler,Harry S. Swarth 9486,23 Apr 1912,"skin, study; skull",male,143,74,18.5,10.5,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17317,MVZ:Mamm:17317,Reithrodontomys megalotis megalotis,Harry S. Swarth,California,Inyo County,Keeler,Harry S. Swarth 9526,28 Apr 1912,"skin, study; skull",male,134,70,17,10,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
17318,MVZ:Mamm:17318,Reithrodontomys megalotis megalotis,Harry S. Swarth,California,Inyo County,Keeler,Harry S. Swarth 9544,30 Apr 1912,"skin, study; skull",male,114,58,16,7.5,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
25958,MVZ:Mamm:25958,Reithrodontomys megalotis megalotis,Joseph Grinnell,California,Inyo County,"Kelley's Well, 7 mi N Death Valley Junction, Amargosa River",Joseph Grinnell 3945,31 Mar 1917,"skin, study; skull",female,123,60,17,10.5,,,,8.7,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
25959,MVZ:Mamm:25959,Reithrodontomys megalotis megalotis,Joseph Scattergood Dixon,California,Inyo County,"Kelley's Well, 7 mi N Death Valley Junction, Amargosa River",Joseph Scattergood Dixon 5608,31 Mar 1917,"skin, study; skull",female,158,78,17,13,,,,11.7,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
23974,MVZ:Mamm:23974,Reithrodontomys megalotis megalotis,Joseph Scattergood Dixon,California,Inyo County,Laws,Joseph Scattergood Dixon 4394,19 Apr 1916,"skin, study; skull",male,125,65,17,13,,,,11.5,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
23975,MVZ:Mamm:23975,Reithrodontomys megalotis megalotis,Joseph Scattergood Dixon,California,Inyo County,Laws,Joseph Scattergood Dixon 4414,20 Apr 1916,"skin, study; skull",female,124,60,17,12,,,,10.5,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
28087,MVZ:Mamm:28087,Reithrodontomys megalotis megalotis,Richard M. Hunt,California,Inyo County,Little Lake,Richard M. Hunt 270,19 Mar 1918,"skin, study; skull",female,122,59,16,12,,,,8.07,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
28088,MVZ:Mamm:28088,Reithrodontomys megalotis megalotis,Richard M. Hunt,California,Inyo County,Little Lake,Richard M. Hunt 271,19 Mar 1918,"skin, study; skull",male,134,59,18,12+,,,,12.09,,not recorded,,,,,,,,,LW,13,Sept,2024,,
28089,MVZ:Mamm:28089,Reithrodontomys megalotis megalotis,Halstead G. White,California,Inyo County,Little Lake,Halstead G. White 1891,19 Mar 1918,"skin, study; skull",male,135,62,17,12,,,,11.4,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
28090,MVZ:Mamm:28090,Reithrodontomys megalotis megalotis,Richard M. Hunt,California,Inyo County,Little Lake,Richard M. Hunt 297,21 Mar 1918,"skin, study; skull",male,131,61,17,11,,,,9.6,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
28091,MVZ:Mamm:28091,Reithrodontomys megalotis megalotis,Richard M. Hunt,California,Inyo County,Little Lake,Richard M. Hunt 305,27 Mar 1918,"skin, study; skull",male,130,61,18,10,,,,10,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
28092,MVZ:Mamm:28092,Reithrodontomys megalotis megalotis,Richard M. Hunt,California,Inyo County,Little Lake,Richard M. Hunt 319,29 Mar 1918,"skin, study; skull",male,143,71,17,9,,,,11.7,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
28093,MVZ:Mamm:28093,Reithrodontomys megalotis megalotis,Richard M. Hunt,California,Inyo County,Little Lake,Richard M. Hunt 322,30 Mar 1918,"skin, study; skull",male,146,71,18,9,,,,10.3,g,not recorded,,,,,,,,,LW,13,Sept,2024,,
17333,MVZ:Mamm:17333,Reithrodontomys megalotis megalotis,N. B. Stern,California,Inyo County,Little Onion Valley,N. B. Stern 868,3 Jun 1912,"skin, study; skull",male,144,70,16,10,,,,not recorded,,testes large,,,,,,,,,LW,13,Sept,2024,,
17334,MVZ:Mamm:17334,Reithrodontomys megalotis megalotis,N. B. Stern,California,Inyo County,Little Onion Valley,N. B. Stern 869,3 Jun 1912,"skin, study; skull",male,132,61,15,11,,,,not recorded,,TL,,,,,,,,,LW,13,Sept,2024,,
17335,MVZ:Mamm:17335,Reithrodontomys megalotis megalotis,Harry S. Swarth,California,Inyo County,Little Onion Valley,Harry S. Swarth 9746,27 May 1912,"skin, study; skull",male,149,74,18.5,12,,,,not recorded,,not recorded,,,,,,,,,LW,13,Sept,2024,,
