catalognumberint,guid,subspecies,collectors,state_prov,county,spec_locality,collectornumber,verbatim_date,parts,sex,total,tail,hf,ear,Notch,Crown,unit,weight,units,reproductive data,testes L,testes W,emb count,embs L,embs R,emb CR,scars,unformatted measurements,"tag checked? (or no tag available), initial here",Day,Month,Year,REVIEW NEEDED
38149,MVZ:Mamm:38149,Peromyscus boylii rowleyi,Chester C. Lamb,Baja California,,"Laguana Hanson, Sierra Juarez",Chester C. Lamb 6365,14 Oct 1926,"skin, study; skull",male,204,130,21,15,,,,28.6,g,not recorded,,,,,,,,,LW,10,July,2024,
38150,MVZ:Mamm:38150,Peromyscus boylii rowleyi,Chester C. Lamb,Baja California,,"Laguana Hanson, Sierra Juarez",Chester C. Lamb 6392,16 Oct 1926,"skin, study; skull",female,195,105,22,15,,,,22.3,g,not recorded,,,,,,,,,LW,10,July,2024,
38151,MVZ:Mamm:38151,Peromyscus boylii rowleyi,Chester C. Lamb,Baja California,,"Laguana Hanson, Sierra Juarez",Chester C. Lamb 6425,19 Oct 1926,"skin, study; skull",male,204,107,22,13,,,,23,g,not recorded,,,,,,,,,LW,10,July,2024,
38152,MVZ:Mamm:38152,Peromyscus boylii rowleyi,Chester C. Lamb,Baja California,,"Laguana Hanson, Sierra Juarez",Chester C. Lamb 6453,21 Oct 1926,"skin, study; skull",male,195,95,21,14,,,,25.6,g,not recorded,,,,,,,,,LW,10,July,2024,
38156,MVZ:Mamm:38156,Peromyscus boylii rowleyi,Chester C. Lamb,Baja California,,"Laguana Hanson, Sierra Juarez",Chester C. Lamb 6309,11 Oct 1926,"skin, study; skull",male,198,96,22,14,,,,21.5,g,not recorded,,,,,,,,,LW,10,July,2024,
38153,MVZ:Mamm:38153,Peromyscus boylii rowleyi,Chester C. Lamb,Baja California,,"Las Cruces, 20 mi E Ensenada",Chester C. Lamb 6993,30 Dec 1926,"skin, study; skull",female,195,104,22,15,,,,21.1,g,not recorded,,,,,,,,,LW,10,July,2024,
39536,MVZ:Mamm:39536,Peromyscus boylii rowleyi,Chester C. Lamb,Baja California,,N end Macho Guero Valley,Chester C. Lamb 8324,16 Nov 1927,"skin, study; skull",male,205,102,22,14,,,,28.8,g,not recorded,,,,,,,,,LW,10,July,2024,
148141,MVZ:Mamm:148141,Peromyscus boylii rowleyi,"Rolf R. Koford, William E. Glanz",Baja California,,"Oak Crossing, 5.6 mi E Meling Ranch",8861,15 Dec 1974,"skin, study; skull; tissue (frozen)",female,180,91,21,19,,,,14.5,g,nullip.,,,,,,,,,LW,10,July,2024,
148142,MVZ:Mamm:148142,Peromyscus boylii rowleyi,"David T. Krohne, David F. Bradford",Baja California,,"Oak Crossing, 5.6 mi E Meling Ranch",47,15 Dec 1974,"skin, study; skull; tissue (frozen)",male,196,99,22,,19,16,,23.0,g,testes 4x2 mm,4,2,,,,,,,LW,10,July,2024,
148143,MVZ:Mamm:148143,Peromyscus boylii rowleyi,"William Z. Lidicker Jr., David F. Bradford",Baja California,,"Oak Crossing, 5.6 mi E Meling Ranch",3341,15 Dec 1974,"skin, study; skull; tissue (frozen)",female,201,102,22.5,19,,,,15.5,g,nullip,,,,,,,,,LW,10,July,2024,
148144,MVZ:Mamm:148144,Peromyscus boylii rowleyi,"Lawrence A. Riggs, William E. Glanz",Baja California,,"Oak Crossing, 5.6 mi E Meling Ranch",216,15 Dec 1974,"skin, study; skull; tissue (frozen)",male,199,104,21,22,,,,17.5,g,testes 4x3,4,3,,,,,,,LW,10,July,2024,
148145,MVZ:Mamm:148145,Peromyscus boylii rowleyi,"Lawrence A. Riggs, William E. Glanz",Baja California,,"Oak Crossing, 5.6 mi E Meling Ranch",217,15 Dec 1974,"skin, study; skull; tissue (frozen)",female,189,102,22,26,,,,18,g,nulliparous,,,,,,,,,LW,10,July,2024,
112826,MVZ:Mamm:112826,Peromyscus boylii rowleyi,Seth B. Benson,Baja California,,"San Antonio Mine, 10 mi SE San Jose",Seth B. Benson 11330,17 Jul 1949,"skin, study; skull",female,212,115,22,,19,16,,27.5,,no emb,,,0,,,,,,LW,10,July,2024,
112827,MVZ:Mamm:112827,Peromyscus boylii rowleyi,Carl B. Koford,Baja California,,"San Antonio Mine, 10 mi SE San Jose",Carl B. Koford 490,17 Jul 1949,"skin, study; skull",female,170+,78+,21,19,,,,27,g,"3 emb, 20 mm",,,3,,,20,,,LW,10,July,2024,
37885,MVZ:Mamm:37885,Peromyscus boylii rowleyi,Raymond M. Gilmore,Baja California,,"Vallecitos, Sierra San Pedro Martir",Raymond M. Gilmore 403,13 Jun 1926,"skin, study; skull",female,199,103,22,20,,,,24.6,g,not recorded,,,,,,,,,LW,10,July,2024,
37886,MVZ:Mamm:37886,Peromyscus boylii rowleyi,Raymond M. Gilmore,Baja California,,"Vallecitos, Sierra San Pedro Martir",Raymond M. Gilmore 423,15 Jun 1926,"skin, study; skull",female,195,98,20,18,,,,22.9,g,not recorded,,,,,,,,,LW,10,July,2024,
109033,MVZ:Mamm:109033,Peromyscus boylii rowleyi,Joseph Scattergood Dixon,California,Fresno County,"mouth of Lewis Creek, Kings Canyon, Kings Canyon National Park",Joseph Scattergood Dixon 9198,8 May 1942,"skin, study; skull",male,187,94,22,18,,,,not recorded,,not recorded,,,,,,,,,TA,9,July,2024,
109034,MVZ:Mamm:109034,Peromyscus boylii rowleyi,Joseph Scattergood Dixon,California,Fresno County,"mouth of Lewis Creek, Kings Canyon, Kings Canyon National Park",Joseph Scattergood Dixon 9199,9 May 1942,"skin, study; skull",male,190,100,22,18,,,,not recorded,,not recorded,,,,,,,,,TA,9,July,2024,
26232,MVZ:Mamm:26232,Peromyscus boylii rowleyi,Alfred C. Shelton,California,Inyo County,"1.5 mi W Lone Pine, Lone Pine Creek",Alfred C. Shelton 3002,8 Jun 1917,"skin, study; skull",male,200+-,103,23,19,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
26233,MVZ:Mamm:26233,Peromyscus boylii rowleyi,Alfred C. Shelton,California,Inyo County,"1.5 mi W Lone Pine, Lone Pine Creek",Alfred C. Shelton 3003,8 Jun 1917,"skin, study; skull",male,185,87,22,17,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
26234,MVZ:Mamm:26234,Peromyscus boylii rowleyi,Alfred C. Shelton,California,Inyo County,"3 mi W Lone Pine, Lone Pine Creek",Alfred C. Shelton 3013,9 Jun 1917,"skin, study; skull",male,194,99,22,17,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
99189,MVZ:Mamm:99189,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 528,16 May 1942,"skin, study; skull",male,196,99,22,20,,,,27.7,g,not recorded,,,,,,,,,TA,17,July,2024,
99190,MVZ:Mamm:99190,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 529,16 May 1942,"skin, study; skull",male,195,95,22,19.5,,,,25.4,,,,,,,,,,,,,,,
99191,MVZ:Mamm:99191,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 530,16 May 1942,"skin, study; skull",female,200,100,22,20,,,,31.2,,4 emb. x 14 mm,,,4,,,14,,,,,,,
99192,MVZ:Mamm:99192,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 531,16 May 1942,"skin, study; skull",male,177,82,22,19,,,,25.8,,,,,,,,,,,,,,,
99193,MVZ:Mamm:99193,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 532,16 May 1942,"skin, study; skull",female,207,105,22,19,,,,38,,4 embs. x 10,,,4,,,10,,,,,,,
99194,MVZ:Mamm:99194,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 535,16 May 1942,"skin, study; skull",female,187,94,22,20,,,,24.3,,,,,,,,,,,,,,,
99195,MVZ:Mamm:99195,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 546,17 May 1942,"skin, study; skull",female,203,105,22,19,,,,31.3,,"lactating, no embs",,,0,,,,,,,,,,
99196,MVZ:Mamm:99196,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 547,17 May 1942,skeleton; skull,male,,,,,,,,,,,,,,,,,,,,,,,
99197,MVZ:Mamm:99197,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 548,17 May 1942,skeleton; skull,male,,,,,,,,,,,,,,,,,,,,,,,
99198,MVZ:Mamm:99198,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 549,17 May 1942,skeleton; skull,female,,,,,,,,,,,,,,,,,,,,,,,
99199,MVZ:Mamm:99199,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 550,17 May 1942,skeleton; skull,female,,,,,,,,,,,,,,,,,,,,,,,
99200,MVZ:Mamm:99200,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 554,18 May 1942,"skin, study; skull",male,204,105,22,20,,,,26.4,g,not recorded,,,,,,,,,TA,17,July,2024,
99201,MVZ:Mamm:99201,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 555,18 May 1942,"skin, study; skull",male,199,100,22,20,,,,27.9,g,not recorded,,,,,,,,,TA,17,July,2024,
99202,MVZ:Mamm:99202,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 580,20 May 1942,"skin, study; skull",female,212,100,22,20.5,,,,33.8,g,4 emb. x 14,,,4,,,14,,,TA,17,July,2024,
99203,MVZ:Mamm:99203,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 581,20 May 1942,"skin, study; skull",male,192,95,22,19,,,,26.5,g,not recorded,,,,,,,,,TA,17,July,2024,
99204,MVZ:Mamm:99204,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 589,21 May 1942,whole organism (ethanol),male,189,91,20,15,,,,not recorded,,3 emb.,,,3,,,,,,TA,17,July,2024,
99205,MVZ:Mamm:99205,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"4 mi SW Olancha, Walker Creek",Donald F. Hoffmeister 590,21 May 1942,whole organism (ethanol),male,171,85,21,18,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
232045,MVZ:Mamm:232045,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,4.3 mi SW Independence,James L. Patton 26380,2015-04-16,"skin, study; skull; tissue (ethanol, 95%)",male,195,97,24,,21,,,26,,"scr t=13x7 mm, SV = 10 mm",,,,,,,,,,,,,
99174,MVZ:Mamm:99174,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 657,29 May 1942,"skin, study; skull",female,213,112,22.5,21.5,,,,45.3,g,4 embs. x 24 mm,,,4,,,24,,,TA,17,July,2024,
99175,MVZ:Mamm:99175,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 658,29 May 1942,"skin, study; skull",male,206,103,24,19,,,,30.9,g,not recorded,,,,,,,,,TA,17,July,2024,
99176,MVZ:Mamm:99176,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 659,29 May 1942,"skin, study; skull",male,195,99,23,19,,,,27.6,g,not recorded,,,,,,,,,TA,17,July,2024,
99177,MVZ:Mamm:99177,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 660,29 May 1942,"skin, study; skull",male,206,111,23,18.5,,,,29.8,g,not recorded,,,,,,,,,TA,17,July,2024,
99178,MVZ:Mamm:99178,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 973,29 May 1942,"skin, study; skull",male,211,107,23,18,,,,31.3,g,not recorded,,,,,,,,,TA,17,July,2024,
99179,MVZ:Mamm:99179,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 682,30 May 1942,"skin, study; skull",male,205,105,23,21,,,,30,g,not recorded,,,,,,,,,TA,17,July,2024,
99180,MVZ:Mamm:99180,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 683,31 May 1942,"skin, study; skull",male,206,105,23,20,,,,29,g,not recorded,,,,,,,,,TA,17,July,2024,
99181,MVZ:Mamm:99181,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 701,1 Jun 1942,"baculum; skin, study; skull",male,201,106,22,20,,,,26.7,g,not recorded,,,,,,,,,TA,17,July,2024,
99182,MVZ:Mamm:99182,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 702,1 Jun 1942,"baculum; skin, study; skull",male,211,107,23,21,,,,31.9,g,not recorded,,,,,,,,,TA,17,July,2024,
99183,MVZ:Mamm:99183,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 706,2 Jun 1942,"skin, study; skull",male,191,90,22,20,,,,28.6,g,not recorded,,,,,,,,,TA,17,July,2024,
99184,MVZ:Mamm:99184,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 720,3 Jun 1942,"skin, study; skull",female,207,105,21,19,,,,30.2,,3 embs. x 17 mm,,,3,,,17,,,TA,17,July,2024,
99185,MVZ:Mamm:99185,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"5 mi W, 1.25 mi S Independence",Donald F. Hoffmeister 721,3 Jun 1942,"skin, study; skull",female,193,95,22,19,,,,27,,lactating; no embs.,,,0,,,,,,TA,17,July,2024,
99186,MVZ:Mamm:99186,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"6 mi W, 1 mi S Lone Pine",Donald F. Hoffmeister 626,25 May 1942,"skin, study; skull",male,210,106,22,19.5,,,,27.5,g,not recorded,,,,,,,,,TA,17,July,2024,
99187,MVZ:Mamm:99187,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"6 mi W, 1 mi S Lone Pine",Donald F. Hoffmeister 636,27 May 1942,"skin, study; skull",male,185,84,22,21,,,,28.3,g,not recorded,,,,,,,,,TA,17,July,2024,
99257,MVZ:Mamm:99257,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"6 mi W, 1 mi S Lone Pine",Donald F. Hoffmeister 629,25 May 1942,"skin, study; skull",male,187,92,20,19,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
99188,MVZ:Mamm:99188,Peromyscus boylii rowleyi,Donald F. Hoffmeister,California,Inyo County,"6 mi W, 3.25 mi S Lone Pine",Donald F. Hoffmeister 648,28 May 1942,"skin, study; skull",male,170,83,21,19,,,,20.7,g,not recorded,,,,,,,,,TA,17,July,2024,
223733,MVZ:Mamm:223733,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24628,4 May 2009,"skin, study; skull; tissue (ethanol, 95%)",male,192,99,23,,20,,,22,,"scrotal t=11x6 mm, SV=7 mm",,,,,,,,,,,,,
223734,MVZ:Mamm:223734,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24629,4 May 2009,"skin, study; skull; tissue (ethanol, 95%)",male,220,111,23,,21,,,25,,"scrotal t-14x8 mm, SV=12 mm",,,,,,,,,,,,,
223735,MVZ:Mamm:223735,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24630,4 May 2009,"skin, study; skull; tissue (ethanol, 95%)",male,212,116,23,,22,,,28,,"scrotal t=13x8 mm, SV=12 mm",,,,,,,,,,,,,
223736,MVZ:Mamm:223736,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24631,4 May 2009,"skin, study; skull; tissue (ethanol, 95%)",male,199,110,22,,19,,,24,,"scrotal t=12x7 mm, SV=12 mm",,,,,,,,,,,,,
223737,MVZ:Mamm:223737,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24632,4 May 2009,"skin, study; skull; tissue (ethanol, 95%)",female,206,109,24,,19,,,26,,scars 1R=3L,,,,,,,,,,,,,
223738,MVZ:Mamm:223738,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24634,4 May 2009,"embryo (ethanol, 95%); skin, study; skull; tissue (ethanol, 95%)",female,203,106,22,,21,,,27,,"emb 1R-1L, CR=12 mm",,,,,,,,,,,,,
223739,MVZ:Mamm:223739,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24635,4 May 2009,"skin, study; skull; tissue (ethanol, 95%)",female,211,115,23,,20,,,24,,scars 1R-2L,,,,,,,,,,,,,
223740,MVZ:Mamm:223740,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24636,4 May 2009,"skin, study; skull; tissue (ethanol, 95%)",female,192,103,22,,19,,,23,,scars 1R-1L,,,,,,,,,,,,,
223746,MVZ:Mamm:223746,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24658,5 May 2009,"tissue (ethanol, 95%); whole organism (ethanol, 70%; formalin-fixed)",female,205,110,24,,20,,,30,,,,,,,,,,,,,,,
223747,MVZ:Mamm:223747,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Carroll Creek,James L. Patton 24659,5 May 2009,"tissue (ethanol, 95%); whole organism (ethanol, 70%; formalin-fixed)",male,198,104,24,,20,,,25,,scars,,,,,,,,,,,,,
15345,MVZ:Mamm:15345,Peromyscus boylii rowleyi,"Walter P. Taylor, Joseph Grinnell",California,Inyo County,"Carroll Creek, Sierra Nevada",1829,11 Sep 1911,"skin, study; skull",female,192,101,22.5,18,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
15346,MVZ:Mamm:15346,Peromyscus boylii rowleyi,"Walter P. Taylor, Joseph Grinnell",California,Inyo County,"Carroll Creek, Sierra Nevada",1831,11 Sep 1911,"skin, study; skull",female,206,107,22,19,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17225,MVZ:Mamm:17225,Peromyscus boylii rowleyi,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 959,28 Jun 1912,"skin, study; skull",female,192,107,23,15,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17226,MVZ:Mamm:17226,Peromyscus boylii rowleyi,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 960,28 Jun 1912,"skin, study; skull",female,194,103,22,15,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17227,MVZ:Mamm:17227,Peromyscus boylii rowleyi,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 961,28 Jun 1912,"skin, study; skull",male,213,111,22,17,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17228,MVZ:Mamm:17228,Peromyscus boylii rowleyi,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 977,29 Jun 1912,"skin, study; skull",male,202,111,22,15,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17229,MVZ:Mamm:17229,Peromyscus boylii rowleyi,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 978,29 Jun 1912,"skin, study; skull",female,205,108,22,16,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17230,MVZ:Mamm:17230,Peromyscus boylii rowleyi,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 982,30 Jun 1912,"skin, study; skull",female,201,109,22,15,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17231,MVZ:Mamm:17231,Peromyscus boylii rowleyi,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 983,30 Jun 1912,"skin, study; skull",male,193,108,21,15,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17232,MVZ:Mamm:17232,Peromyscus boylii rowleyi,N. B. Stern,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",N. B. Stern 984,30 Jun 1912,"skin, study; skull",male,200,113,21,15,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17234,MVZ:Mamm:17234,Peromyscus boylii rowleyi,Harry S. Swarth,California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",Harry S. Swarth 9925,29 Jun 1912,"skin, study",female,190,99,23,15,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
17235,MVZ:Mamm:17235,Peromyscus boylii rowleyi,"Harry S. Swarth, Charles D. Holliger",California,Inyo County,"Grays, Kearsarge Pass, Sierra Nevada",9926,29 Jun 1912,"skin, study",male,192,102,23,16,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
26231,MVZ:Mamm:26231,Peromyscus boylii rowleyi,"Joseph Grinnell, Joseph Scattergood Dixon",California,Inyo County,"Hunter Spring, 3 mi NE Jackass Spring, Panamint Mts., Death Valley National Park, Death Valley National Park",6497,6 Oct 1917,"skin, study; skull",male,178,95,23,17,,,,21.1,g,not recorded,,,,,,,,,TA,17,July,2024,
219411,MVZ:Mamm:219411,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23213,4 May 2007,"tissue (ethanol, 95%); whole organism (ethanol, 70%; formalin-fixed)",male,188,106,23,,20,,,27,,,,,,,,,,,,,,,
219412,MVZ:Mamm:219412,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23214,4 May 2007,"tissue (ethanol, 95%); whole organism (ethanol, 70%; formalin-fixed)",female,195,108,23,,20,,,25,,,,,,,,,,,,,,,
219413,MVZ:Mamm:219413,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23215,4 May 2007,"tissue (ethanol, 95%); whole organism (ethanol, 70%; formalin-fixed)",male,195,106,23,,21,,,26,,,,,,,,,,,,,,,
219414,MVZ:Mamm:219414,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23216,4 May 2007,"skin, study; skull; tissue (ethanol, 95%)",female,202,111,21,,21,,,27,,scars 1R-2L,,,,,,,,,,,,,
219415,MVZ:Mamm:219415,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23217,4 May 2007,"tissue (ethanol, 95%); whole organism (ethanol, 70%; formalin-fixed)",male,,,23,,20,,,24,,,,,,,,,,,,,,,
219416,MVZ:Mamm:219416,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23257,6 May 2007,"skin, study; skull; tissue (ethanol, 95%)",male,188,105,23,,10,,,21,,"scrotal, t=11x6 mm",,,,,,,,,,,,,
219417,MVZ:Mamm:219417,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Independence Creek below Grays Meadow,James L. Patton 23258,6 May 2007,"skin, study; skull; tissue (ethanol, 95%)",female,200,108,23,,21,,,27,,"emb 2R-1L, swellings = 6 mm",,,,,,,,,,,,,
17223,MVZ:Mamm:17223,Peromyscus boylii rowleyi,"N. B. Stern, Harry S. Swarth",California,Inyo County,"Kearsarge Pass, Onion Valley, Sierra Nevada Mts.",907,11 Jun 1912,"skin, study; skull",female,,,,,,,,,,,,,,,,,,,,,,,
17224,MVZ:Mamm:17224,Peromyscus boylii rowleyi,Charles D. Holliger,California,Inyo County,"Kearsarge Pass, Onion Valley, Sierra Nevada Mts.",Charles D. Holliger 33,12 Jun 1912,"skin, study; skull",male,,,,,,,,,,,,,,,,,,,,,,,
17222,MVZ:Mamm:17222,Peromyscus boylii rowleyi,N. B. Stern,California,Inyo County,Little Onion Valley,N. B. Stern 867,3 Jun 1912,"skin, study; skull",female,207,106,21,15,,,,not recorded,,not recorded,,,,,,,,,TA,17,July,2024,
219418,MVZ:Mamm:219418,Peromyscus boylii rowleyi,James L. Patton,California,Inyo County,Little Onion Valley trail above Grays Meadow,James L. Patton 23194,4 May 2007,"tissue (ethanol, 95%); whole organism (ethanol, 70%; formalin-fixed)",male,201,116,22,,20,,,28,,,,,,,,,,,,,,,
